task_name,task_idx,hf_path,hf_name,split,sample_idx,hf_source_idx,label_raw,label_offset,label_global,num_classes,class_label,input_type,text
sst2,0,nyu-mll/glue,sst2,train,237,49373,1,0,1,2,positive,single,astoundingly
sst2,0,nyu-mll/glue,sst2,train,238,48738,0,0,0,2,negative,single,"insipid , brutally clueless film"
sst2,0,nyu-mll/glue,sst2,train,239,35033,0,0,0,2,negative,single,can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .
sst2,0,nyu-mll/glue,sst2,train,240,20722,0,0,0,2,negative,single,prove too convoluted for fun-seeking summer audiences
sst2,0,nyu-mll/glue,sst2,train,241,46666,0,0,0,2,negative,single,", fetishistic violence"
sst2,0,nyu-mll/glue,sst2,train,242,10062,1,0,1,2,positive,single,"an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band ."
sst2,0,nyu-mll/glue,sst2,train,243,60352,0,0,0,2,negative,single,so far-fetched it would be impossible to believe if it were n't true
sst2,0,nyu-mll/glue,sst2,train,244,1436,0,0,0,2,negative,single,with a large dose of painkillers
sst2,0,nyu-mll/glue,sst2,train,245,48882,1,0,1,2,positive,single,energy and imagination
sst2,0,nyu-mll/glue,sst2,train,246,48872,1,0,1,2,positive,single,", you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history ."
sst2,0,nyu-mll/glue,sst2,train,247,59699,1,0,1,2,positive,single,"about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear ."
sst2,0,nyu-mll/glue,sst2,train,248,52552,0,0,0,2,negative,single,but it 's difficult to shrug off the annoyance of that chatty fish
sst2,0,nyu-mll/glue,sst2,train,249,62946,0,0,0,2,negative,single,keep the movie from ever reaching the comic heights it obviously desired
sst2,0,nyu-mll/glue,sst2,train,250,61244,1,0,1,2,positive,single,", the film is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide ."
sst2,0,nyu-mll/glue,sst2,train,251,40113,0,0,0,2,negative,single,the same old story
sst2,0,nyu-mll/glue,sst2,train,252,62672,0,0,0,2,negative,single,songbird britney spears has popped up with more mindless drivel .
sst2,0,nyu-mll/glue,sst2,train,253,45453,1,0,1,2,positive,single,"spectacular in every sense of the word , even if you don ' t"
sst2,0,nyu-mll/glue,sst2,train,254,31279,0,0,0,2,negative,single,dangerous
sst2,0,nyu-mll/glue,sst2,train,255,66100,1,0,1,2,positive,single,an intricate plot
sst2,0,nyu-mll/glue,sst2,train,256,31681,1,0,1,2,positive,single,"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees ."
sst2,0,nyu-mll/glue,sst2,train,257,36827,0,0,0,2,negative,single,is shrewd enough to activate girlish tear ducts does n't mean it 's good enough for our girls
sst2,0,nyu-mll/glue,sst2,train,258,58534,1,0,1,2,positive,single,extra points
sst2,0,nyu-mll/glue,sst2,train,259,47740,0,0,0,2,negative,single,is of overwhelming waste
sst2,0,nyu-mll/glue,sst2,train,260,12140,1,0,1,2,positive,single,"that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries"
sst2,0,nyu-mll/glue,sst2,train,261,14394,1,0,1,2,positive,single,"flawless film ,"
sst2,0,nyu-mll/glue,sst2,train,262,1432,0,0,0,2,negative,single,"is confusing on one level or another , making ararat far more demanding than it needs to be"
sst2,0,nyu-mll/glue,sst2,train,263,14062,1,0,1,2,positive,single,it 's the image that really tells the tale .
sst2,0,nyu-mll/glue,sst2,train,264,22522,1,0,1,2,positive,single,"confessions may not be a straightforward bio , nor does it offer much in the way of barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture ."
sst2,0,nyu-mll/glue,sst2,train,265,43203,0,0,0,2,negative,single,gone wrong
sst2,0,nyu-mll/glue,sst2,train,266,15972,1,0,1,2,positive,single,a nice cool glass of iced tea
sst2,0,nyu-mll/glue,sst2,train,267,30613,0,0,0,2,negative,single,"of the storytelling , which undercuts the devastatingly telling impact of utter loss personified in the film 's simple title"
sst2,0,nyu-mll/glue,sst2,train,268,63547,1,0,1,2,positive,single,of all those famous moments
sst2,0,nyu-mll/glue,sst2,train,269,12073,1,0,1,2,positive,single,"a sweet , laugh-a-minute crowd pleaser"
sst2,0,nyu-mll/glue,sst2,train,270,33663,1,0,1,2,positive,single,honest and loving one
sst2,0,nyu-mll/glue,sst2,train,271,7937,0,0,0,2,negative,single,"the film , while not exactly assured in its execution ,"
sst2,0,nyu-mll/glue,sst2,train,272,63242,0,0,0,2,negative,single,the dialogue sounds like horrible poetry .
sst2,0,nyu-mll/glue,sst2,train,273,36078,1,0,1,2,positive,single,suited to capture these musicians in full regalia
sst2,0,nyu-mll/glue,sst2,train,274,22357,0,0,0,2,negative,single,in a fat man 's navel
sst2,0,nyu-mll/glue,sst2,train,275,23751,0,0,0,2,negative,single,with acting ambition but no sense of pride or shame
sst2,0,nyu-mll/glue,sst2,train,276,51660,0,0,0,2,negative,single,natter
sst2,0,nyu-mll/glue,sst2,train,277,5188,1,0,1,2,positive,single,"( hayek ) throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina"
sst2,0,nyu-mll/glue,sst2,train,278,57444,1,0,1,2,positive,single,"itself , a playful spirit"
sst2,0,nyu-mll/glue,sst2,train,279,61724,1,0,1,2,positive,single,as delightful
sst2,0,nyu-mll/glue,sst2,train,280,33448,0,0,0,2,negative,single,are some fairly unsettling scenes
sst2,0,nyu-mll/glue,sst2,train,281,3775,1,0,1,2,positive,single,heart as important as humor
sst2,0,nyu-mll/glue,sst2,train,282,57199,0,0,0,2,negative,single,rubbo 's dumbed-down tactics
sst2,0,nyu-mll/glue,sst2,train,283,46147,0,0,0,2,negative,single,bad and baffling
sst2,0,nyu-mll/glue,sst2,train,284,10744,1,0,1,2,positive,single,"a completely spooky piece of business that gets under your skin and , some plot blips aside"
sst2,0,nyu-mll/glue,sst2,train,285,63005,1,0,1,2,positive,single,` hip '
sst2,0,nyu-mll/glue,sst2,train,286,8288,1,0,1,2,positive,single,is tenderly observant of his characters
sst2,0,nyu-mll/glue,sst2,train,287,8828,1,0,1,2,positive,single,"it 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash. , based filmmakers anne de marcken and marilyn freeman did just that and it 's what makes their project so interesting ."
sst2,0,nyu-mll/glue,sst2,train,288,16388,1,0,1,2,positive,single,are the greatest musicians of all time .
sst2,0,nyu-mll/glue,sst2,train,289,7403,0,0,0,2,negative,single,increasingly implausible as it races
sst2,0,nyu-mll/glue,sst2,train,290,28906,0,0,0,2,negative,single,"is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama ."
sst2,0,nyu-mll/glue,sst2,train,291,22053,1,0,1,2,positive,single,"extremely funny , ultimately heartbreaking"
sst2,0,nyu-mll/glue,sst2,train,292,23867,0,0,0,2,negative,single,"lightweight , uneven action comedy"
sst2,0,nyu-mll/glue,sst2,train,293,42554,1,0,1,2,positive,single,hold society in place
sst2,0,nyu-mll/glue,sst2,train,294,49278,1,0,1,2,positive,single,are capable of anteing up some movie star charisma
sst2,0,nyu-mll/glue,sst2,train,295,40914,0,0,0,2,negative,single,what a reckless squandering of four fine acting talents
sst2,0,nyu-mll/glue,sst2,train,296,17287,1,0,1,2,positive,single,enough cool
sst2,0,nyu-mll/glue,sst2,train,297,19634,1,0,1,2,positive,single,'ll have a good time with this one too
sst2,0,nyu-mll/glue,sst2,train,298,48950,1,0,1,2,positive,single,the titillating material
sst2,0,nyu-mll/glue,sst2,train,299,62623,1,0,1,2,positive,single,"about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats )"
sst2,0,nyu-mll/glue,sst2,train,300,54260,0,0,0,2,negative,single,frustrating misfire
sst2,0,nyu-mll/glue,sst2,train,301,11899,1,0,1,2,positive,single,runs around and
sst2,0,nyu-mll/glue,sst2,train,302,284,0,0,0,2,negative,single,scant
sst2,0,nyu-mll/glue,sst2,train,303,59159,0,0,0,2,negative,single,authentically vague
sst2,0,nyu-mll/glue,sst2,train,304,32942,0,0,0,2,negative,single,not one clever line
sst2,0,nyu-mll/glue,sst2,train,305,30902,0,0,0,2,negative,single,first shocking thing
sst2,0,nyu-mll/glue,sst2,train,306,14058,0,0,0,2,negative,single,it 's really unclear why this project was undertaken
sst2,0,nyu-mll/glue,sst2,train,307,46595,1,0,1,2,positive,single,a performance that is masterly
sst2,0,nyu-mll/glue,sst2,train,308,42949,0,0,0,2,negative,single,i 'd much rather watch teens poking their genitals into fruit pies
sst2,0,nyu-mll/glue,sst2,train,309,4428,0,0,0,2,negative,single,a rude black comedy
sst2,0,nyu-mll/glue,sst2,train,310,64031,1,0,1,2,positive,single,", passion , and genius"
sst2,0,nyu-mll/glue,sst2,train,311,54845,0,0,0,2,negative,single,at least terribly monotonous
sst2,0,nyu-mll/glue,sst2,train,312,1599,0,0,0,2,negative,single,for that comes through all too painfully in the execution
sst2,0,nyu-mll/glue,sst2,train,313,54801,1,0,1,2,positive,single,a subtlety that is an object lesson in period filmmaking
sst2,0,nyu-mll/glue,sst2,train,314,18245,0,0,0,2,negative,single,wish there had been more of the `` queen '' and less of the `` damned
sst2,0,nyu-mll/glue,sst2,train,315,58410,1,0,1,2,positive,single,"its writer-director 's heart is in the right place , his plea for democracy and civic action laudable ."
sst2,0,nyu-mll/glue,sst2,train,316,11271,1,0,1,2,positive,single,on opting out of any opportunity for finding meaning in relationships or work
sst2,0,nyu-mll/glue,sst2,train,317,8348,1,0,1,2,positive,single,clint eastwood 's efficiently minimalist style
sst2,0,nyu-mll/glue,sst2,train,318,10908,1,0,1,2,positive,single,"which , while it may not rival the filmmaker 's period pieces , is still very much worth seeing"
sst2,0,nyu-mll/glue,sst2,train,319,58431,1,0,1,2,positive,single,into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller
sst2,0,nyu-mll/glue,sst2,train,320,35423,1,0,1,2,positive,single,amazing !
sst2,0,nyu-mll/glue,sst2,train,321,51752,0,0,0,2,negative,single,stuffy and
sst2,0,nyu-mll/glue,sst2,train,322,16739,0,0,0,2,negative,single,a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic
sst2,0,nyu-mll/glue,sst2,train,323,61591,0,0,0,2,negative,single,difficult to fathom
sst2,0,nyu-mll/glue,sst2,train,324,49500,1,0,1,2,positive,single,welcome perspective
sst2,0,nyu-mll/glue,sst2,train,325,25486,0,0,0,2,negative,single,that was old when ` angels with dirty faces ' appeared in 1938
sst2,0,nyu-mll/glue,sst2,train,326,63689,1,0,1,2,positive,single,enjoys
sst2,0,nyu-mll/glue,sst2,train,327,43554,0,0,0,2,negative,single,"could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s"
sst2,0,nyu-mll/glue,sst2,train,328,61475,0,0,0,2,negative,single,which somewhat dilutes the pleasure of watching them
sst2,0,nyu-mll/glue,sst2,train,329,65942,1,0,1,2,positive,single,marked an emerging indian american cinema
sst2,0,nyu-mll/glue,sst2,train,330,59668,1,0,1,2,positive,single,right tone
sst2,0,nyu-mll/glue,sst2,train,331,34812,1,0,1,2,positive,single,that powerhouse of 19th-century prose
sst2,0,nyu-mll/glue,sst2,train,332,48405,1,0,1,2,positive,single,quite good
sst2,0,nyu-mll/glue,sst2,train,333,598,0,0,0,2,negative,single,required to give this comic slugfest some heart
sst2,0,nyu-mll/glue,sst2,train,334,785,0,0,0,2,negative,single,"takes a really long , slow and dreary time"
sst2,0,nyu-mll/glue,sst2,train,335,26230,1,0,1,2,positive,single,"an evanescent , seamless and sumptuous stream of consciousness"
sst2,0,nyu-mll/glue,sst2,train,336,26291,0,0,0,2,negative,single,"one thing 's for sure -- if george romero had directed this movie , it would n't have taken the protagonists a full hour to determine that in order to kill a zombie you must shoot it in the head ."
sst2,0,nyu-mll/glue,sst2,train,337,65703,1,0,1,2,positive,single,"bartleby is a fine , understated piece of filmmaking ."
sst2,0,nyu-mll/glue,sst2,train,338,10845,1,0,1,2,positive,single,the movie is in a class by itself
sst2,0,nyu-mll/glue,sst2,train,339,52625,0,0,0,2,negative,single,whose valuable messages are forgotten 10 minutes after the last trombone
sst2,0,nyu-mll/glue,sst2,train,340,16371,0,0,0,2,negative,single,"one of these days hollywood will come up with an original idea for a teen movie , but until then there 's always these rehashes to feed to the younger generations"
sst2,0,nyu-mll/glue,sst2,train,341,29111,1,0,1,2,positive,single,that 's hard to resist
sst2,0,nyu-mll/glue,sst2,train,342,8858,0,0,0,2,negative,single,"is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie ."
sst2,0,nyu-mll/glue,sst2,train,343,3356,1,0,1,2,positive,single,unusual homes
sst2,0,nyu-mll/glue,sst2,train,344,34820,1,0,1,2,positive,single,"with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage"
sst2,0,nyu-mll/glue,sst2,train,345,53567,0,0,0,2,negative,single,than either of those films
sst2,0,nyu-mll/glue,sst2,train,346,39271,1,0,1,2,positive,single,"each of these stories has the potential for touched by an angel simplicity and sappiness ,"
sst2,0,nyu-mll/glue,sst2,train,347,19416,1,0,1,2,positive,single,takes place in morton 's ever-watchful gaze
sst2,0,nyu-mll/glue,sst2,train,348,58326,1,0,1,2,positive,single,"leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken"
sst2,0,nyu-mll/glue,sst2,train,349,13765,0,0,0,2,negative,single,"just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen"
sst2,0,nyu-mll/glue,sst2,train,350,20696,0,0,0,2,negative,single,cyndi lauper
sst2,0,nyu-mll/glue,sst2,train,351,22868,0,0,0,2,negative,single,plastered with one hollywood cliche
sst2,0,nyu-mll/glue,sst2,train,352,44302,0,0,0,2,negative,single,just bad
sst2,0,nyu-mll/glue,sst2,train,353,55561,1,0,1,2,positive,single,of becoming a better person through love
sst2,0,nyu-mll/glue,sst2,train,354,49490,0,0,0,2,negative,single,makes a better short story than it does a film
sst2,0,nyu-mll/glue,sst2,train,355,56119,0,0,0,2,negative,single,incinerates frank capra 's classic
sst2,0,nyu-mll/glue,sst2,train,356,55102,0,0,0,2,negative,single,"deeply biased , and wholly"
sst2,0,nyu-mll/glue,sst2,train,357,52395,0,0,0,2,negative,single,an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound
sst2,0,nyu-mll/glue,sst2,train,358,36693,0,0,0,2,negative,single,restrictive and chaotic
sst2,0,nyu-mll/glue,sst2,train,359,849,0,0,0,2,negative,single,well to cram earplugs
sst2,0,nyu-mll/glue,sst2,train,360,33297,0,0,0,2,negative,single,"the chateau has one very funny joke and a few other decent ones , but"
sst2,0,nyu-mll/glue,sst2,train,361,40873,0,0,0,2,negative,single,charmless witch
sst2,0,nyu-mll/glue,sst2,train,362,9863,1,0,1,2,positive,single,'s nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action
sst2,0,nyu-mll/glue,sst2,train,363,62941,0,0,0,2,negative,single,a film that should be relegated to a dark video store corner
sst2,0,nyu-mll/glue,sst2,train,364,56478,1,0,1,2,positive,single,pairing clayburgh and tambor
sst2,0,nyu-mll/glue,sst2,train,365,25568,0,0,0,2,negative,single,"modernizes a.e.w. mason 's story to suit the sensibilities of a young american , a decision that plucks `` the four feathers '' bare"
sst2,0,nyu-mll/glue,sst2,train,366,26403,0,0,0,2,negative,single,"whose crisp framing , edgy camera work , and wholesale ineptitude"
sst2,0,nyu-mll/glue,sst2,train,367,6346,1,0,1,2,positive,single,coming-of-age drama
sst2,0,nyu-mll/glue,sst2,train,368,13232,0,0,0,2,negative,single,"an inexplicable nightmare ,"
sst2,0,nyu-mll/glue,sst2,train,369,24544,0,0,0,2,negative,single,with the unexplained baboon cameo
sst2,0,nyu-mll/glue,sst2,train,370,52002,1,0,1,2,positive,single,a small but rewarding comedy
sst2,0,nyu-mll/glue,sst2,train,371,4640,1,0,1,2,positive,single,"the story , like ravel 's bolero , builds to a crescendo that encompasses many more paths than we started with ."
sst2,0,nyu-mll/glue,sst2,train,372,16779,1,0,1,2,positive,single,children and adults enamored of all things pokemon wo n't be disappointed .
sst2,0,nyu-mll/glue,sst2,train,373,54105,0,0,0,2,negative,single,nazi politics and aesthetics
sst2,0,nyu-mll/glue,sst2,train,374,7196,0,0,0,2,negative,single,hole-ridden plotting
sst2,0,nyu-mll/glue,sst2,train,375,64665,0,0,0,2,negative,single,"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly"
